id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,cb_person_cred_hist_length,credit_score
20244,30.0,male,Bachelor,49081.0,8,MORTGAGE,7.0,616
20245,28.0,female,High School,41957.0,2,MORTGAGE,8.0,679
20246,31.0,male,Bachelor,63196.0,12,RENT,5.0,646
20247,28.0,female,High School,63257.0,9,RENT,8.0,573
20248,27.0,male,Associate,64266.0,5,RENT,7.0,658
20249,27.0,male,Associate,57773.0,7,RENT,10.0,656
20250,27.0,male,High School,58388.0,4,RENT,6.0,590
20251,27.0,male,Associate,66185.0,4,RENT,5.0,573
20252,27.0,male,Associate,65646.0,7,RENT,6.0,662
20253,27.0,male,Bachelor,59702.0,5,RENT,6.0,665
20254,29.0,female,Associate,67031.0,7,RENT,10.0,654
20255,27.0,male,Associate,67235.0,6,RENT,10.0,591
20256,30.0,female,Master,48982.0,9,MORTGAGE,8.0,579
20257,31.0,male,High School,48897.0,5,OWN,9.0,624
20258,31.0,male,Bachelor,67962.0,8,RENT,9.0,690
20259,28.0,male,High School,68991.0,7,RENT,9.0,566
20260,30.0,female,Bachelor,48881.0,9,MORTGAGE,6.0,670
20261,27.0,male,Associate,70592.0,4,RENT,9.0,525
20262,32.0,female,High School,72522.0,11,RENT,10.0,670
20263,29.0,female,Bachelor,72848.0,7,RENT,6.0,613
20264,31.0,female,Master,49010.0,8,MORTGAGE,7.0,738
20265,29.0,male,Associate,73112.0,6,RENT,5.0,594
20266,35.0,male,Associate,73038.0,11,RENT,7.0,564
20267,29.0,male,High School,41515.0,6,OTHER,9.0,677
20268,28.0,male,Doctorate,75097.0,3,RENT,8.0,600
20269,35.0,female,Master,76886.0,16,RENT,8.0,617
20270,27.0,male,Associate,77381.0,6,RENT,9.0,615
20271,33.0,male,Master,70477.0,11,RENT,7.0,660
20272,27.0,female,High School,77670.0,4,RENT,5.0,611
20273,27.0,male,High School,78642.0,4,RENT,5.0,645
20274,27.0,male,Master,78956.0,4,RENT,5.0,652
20275,29.0,male,Associate,79038.0,5,RENT,6.0,527
20276,33.0,female,Master,78916.0,10,RENT,7.0,710
20277,28.0,male,Master,48729.0,7,MORTGAGE,9.0,715
20278,30.0,female,Master,71858.0,6,RENT,7.0,546
20279,33.0,male,Associate,82683.0,12,RENT,10.0,712
20280,29.0,female,Bachelor,85101.0,3,RENT,5.0,570
20281,28.0,female,High School,41445.0,4,MORTGAGE,7.0,675
20282,29.0,male,Associate,87467.0,9,RENT,6.0,661
20283,32.0,male,Associate,87581.0,10,RENT,6.0,614
20284,31.0,female,Bachelor,87669.0,11,RENT,5.0,653
20285,27.0,male,Bachelor,49055.0,1,MORTGAGE,10.0,647
20286,31.0,male,Master,91129.0,6,RENT,8.0,701
20287,29.0,male,Bachelor,91401.0,7,RENT,6.0,584
20288,29.0,male,High School,91008.0,7,RENT,5.0,579
20289,30.0,female,Master,49022.0,9,MORTGAGE,6.0,600
20290,32.0,female,Doctorate,91343.0,11,RENT,7.0,640
20291,33.0,female,Bachelor,94885.0,9,RENT,7.0,625
20292,32.0,female,High School,94382.0,11,RENT,6.0,569
20293,27.0,male,Bachelor,96747.0,5,RENT,8.0,674
20294,28.0,male,Associate,41924.0,5,MORTGAGE,9.0,539
20295,29.0,male,Bachelor,41710.0,7,MORTGAGE,5.0,692
20296,32.0,female,Bachelor,99508.0,8,RENT,9.0,621
20297,33.0,male,Associate,102441.0,10,RENT,6.0,628
20298,27.0,female,Doctorate,104441.0,5,RENT,8.0,675
20299,27.0,male,High School,41771.0,5,MORTGAGE,9.0,598
20300,28.0,male,Associate,108976.0,8,RENT,8.0,640
20301,31.0,female,Associate,48762.0,13,MORTGAGE,5.0,472
20302,31.0,female,Doctorate,110476.0,8,RENT,6.0,636
20303,32.0,male,Bachelor,114871.0,13,RENT,8.0,685
20304,30.0,male,Bachelor,116131.0,8,RENT,5.0,684
20305,29.0,female,Associate,120909.0,5,RENT,7.0,616
20306,31.0,male,Master,49067.0,11,MORTGAGE,7.0,656
20307,27.0,female,Master,96251.0,4,RENT,9.0,586
20308,30.0,female,Bachelor,49087.0,6,MORTGAGE,7.0,648
20309,32.0,female,High School,129302.0,12,RENT,7.0,659
20310,32.0,male,Bachelor,116139.0,6,RENT,9.0,622
20311,28.0,female,Associate,118980.0,6,RENT,7.0,622
20312,28.0,female,Associate,133145.0,7,RENT,9.0,601
20313,32.0,male,Master,138691.0,7,RENT,10.0,686
20314,28.0,male,Master,151351.0,4,RENT,5.0,674
20315,28.0,male,Master,162896.0,6,RENT,5.0,684
20316,27.0,female,Associate,166681.0,5,RENT,10.0,657
20317,29.0,female,Associate,49195.0,6,MORTGAGE,5.0,552
20318,30.0,male,Associate,41766.0,9,MORTGAGE,10.0,670
20319,28.0,male,Associate,26043.0,10,RENT,10.0,654
20320,31.0,male,High School,32188.0,9,RENT,9.0,599
20321,28.0,male,Bachelor,35783.0,7,RENT,5.0,649
20322,31.0,male,Master,48983.0,11,OWN,7.0,713
20323,27.0,male,High School,25165.0,4,RENT,7.0,535
20324,28.0,male,Master,49106.0,5,MORTGAGE,10.0,681
20325,29.0,male,High School,84842.0,5,RENT,8.0,646
20326,35.0,male,Associate,94453.0,11,RENT,6.0,651
20327,32.0,male,Associate,52041.0,7,RENT,5.0,555
20328,27.0,female,Master,116216.0,0,RENT,7.0,644
20329,35.0,male,High School,156665.0,15,RENT,7.0,616
20330,29.0,female,Master,25020.0,8,RENT,7.0,665
20331,31.0,male,Associate,30103.0,5,RENT,8.0,680
20332,28.0,female,Bachelor,49255.0,6,MORTGAGE,9.0,673
20333,31.0,female,Associate,37086.0,6,RENT,8.0,702
20334,30.0,male,Bachelor,48977.0,10,MORTGAGE,10.0,668
20335,29.0,female,Associate,36822.0,6,RENT,6.0,651
20336,33.0,male,Bachelor,46079.0,12,RENT,10.0,657
20337,32.0,female,Master,63679.0,12,RENT,5.0,709
20338,29.0,male,Bachelor,48910.0,6,MORTGAGE,9.0,666
20339,30.0,female,Bachelor,65866.0,11,RENT,9.0,577
20340,28.0,male,Associate,49280.0,5,MORTGAGE,9.0,664
20341,29.0,male,Master,48748.0,5,MORTGAGE,9.0,677
20342,32.0,female,High School,49452.0,11,MORTGAGE,7.0,650
20343,28.0,male,High School,49248.0,6,OWN,10.0,680
20344,29.0,male,Bachelor,17061.0,7,RENT,9.0,694
20345,28.0,male,Associate,53593.0,4,RENT,8.0,683
20346,29.0,female,Associate,14980.0,6,RENT,9.0,664
20347,27.0,male,Bachelor,48936.0,2,MORTGAGE,5.0,578
20348,33.0,male,High School,49092.0,12,MORTGAGE,8.0,640
20349,32.0,male,Master,41897.0,11,MORTGAGE,7.0,669
20350,28.0,female,Bachelor,49018.0,5,MORTGAGE,10.0,694
20351,32.0,male,Master,48975.0,6,MORTGAGE,10.0,672
20352,33.0,female,High School,48996.0,12,MORTGAGE,9.0,577
20353,28.0,male,Associate,48999.0,2,MORTGAGE,10.0,628
20354,34.0,male,Bachelor,24402.0,13,RENT,9.0,686
20355,34.0,female,Associate,48518.0,11,OWN,6.0,637
20356,35.0,male,Bachelor,49071.0,9,OWN,6.0,681
20357,34.0,female,Bachelor,48835.0,11,MORTGAGE,7.0,693
20358,27.0,male,Associate,49273.0,4,MORTGAGE,5.0,532
20359,32.0,male,Associate,33194.0,9,RENT,5.0,630
20360,29.0,male,Master,35403.0,8,RENT,5.0,682
20361,28.0,male,Bachelor,36353.0,6,RENT,7.0,590
20362,27.0,female,High School,36874.0,3,RENT,9.0,689
20363,30.0,female,Master,37403.0,8,RENT,8.0,672
20364,35.0,female,Master,37623.0,15,RENT,10.0,655
20365,34.0,female,Associate,39266.0,13,RENT,6.0,587
20366,31.0,female,Bachelor,39666.0,4,RENT,9.0,654
20367,28.0,female,Associate,40230.0,5,RENT,8.0,681
20368,34.0,male,Associate,40466.0,8,RENT,9.0,603
20369,27.0,male,Bachelor,43179.0,4,RENT,7.0,710
20370,30.0,male,Bachelor,44583.0,8,RENT,6.0,639
20371,31.0,male,Master,43767.0,7,RENT,10.0,682
20372,27.0,female,Associate,44011.0,2,RENT,5.0,487
20373,28.0,female,Associate,45730.0,7,RENT,6.0,660
20374,31.0,male,High School,49056.0,8,MORTGAGE,8.0,609
20375,28.0,female,Associate,41647.0,6,MORTGAGE,8.0,641
20376,32.0,male,High School,47706.0,10,RENT,7.0,565
20377,35.0,male,Associate,47925.0,10,RENT,6.0,668
20378,28.0,female,High School,48650.0,5,RENT,10.0,616
20379,30.0,female,Bachelor,49212.0,5,RENT,6.0,688
20380,33.0,male,High School,48926.0,14,OWN,8.0,625
20381,29.0,female,High School,50825.0,8,RENT,6.0,543
20382,29.0,female,High School,48721.0,3,OWN,10.0,595
20383,28.0,male,Associate,41785.0,3,MORTGAGE,9.0,628
20384,28.0,male,Bachelor,48126.0,4,RENT,9.0,640
20385,31.0,female,Master,57216.0,9,RENT,7.0,717
20386,33.0,male,Master,57994.0,11,RENT,5.0,643
20387,31.0,female,High School,58002.0,9,RENT,5.0,571
20388,28.0,female,Associate,58666.0,5,RENT,7.0,663
20389,28.0,female,High School,41407.0,3,MORTGAGE,6.0,686
20390,27.0,female,Master,52918.0,6,RENT,5.0,693
20391,31.0,female,High School,61173.0,4,RENT,5.0,661
20392,30.0,male,Bachelor,60713.0,5,RENT,7.0,545
20393,34.0,male,Associate,54305.0,14,RENT,9.0,660
20394,34.0,female,Bachelor,55083.0,10,RENT,10.0,704
20395,30.0,male,Bachelor,62659.0,7,RENT,7.0,653
20396,29.0,female,Master,63555.0,8,RENT,10.0,609
20397,27.0,female,Associate,49211.0,2,MORTGAGE,9.0,655
20398,29.0,male,Associate,49234.0,7,MORTGAGE,7.0,650
20399,28.0,female,Master,59960.0,10,RENT,10.0,509
20400,29.0,female,Master,60403.0,7,RENT,6.0,684
20401,27.0,female,Associate,70350.0,2,RENT,5.0,654
20402,27.0,female,High School,73040.0,2,RENT,7.0,689
20403,29.0,female,Associate,49256.0,8,MORTGAGE,6.0,620
20404,28.0,female,Master,66011.0,7,RENT,8.0,734
20405,27.0,male,Master,72982.0,5,RENT,8.0,630
20406,30.0,male,High School,74841.0,9,RENT,8.0,607
20407,29.0,male,Master,85048.0,7,RENT,9.0,704
20408,29.0,female,Bachelor,84653.0,4,RENT,9.0,641
20409,29.0,male,Associate,89986.0,1,RENT,6.0,683
20410,29.0,male,Bachelor,110836.0,6,RENT,5.0,621
20411,33.0,female,Associate,48953.0,9,MORTGAGE,8.0,684
20412,27.0,male,Associate,48930.0,4,MORTGAGE,7.0,558
20413,31.0,male,Bachelor,21336.0,6,RENT,7.0,688
20414,29.0,female,Bachelor,49135.0,9,MORTGAGE,6.0,676
20415,27.0,male,Master,42182.0,7,RENT,6.0,707
20416,34.0,male,Associate,49198.0,11,OWN,10.0,654
20417,28.0,female,High School,58488.0,2,RENT,8.0,676
20418,30.0,male,High School,60935.0,9,RENT,7.0,551
20419,27.0,female,Master,70200.0,4,RENT,8.0,673
20420,34.0,male,Master,49139.0,11,OWN,7.0,461
20421,28.0,female,Associate,72690.0,6,RENT,6.0,634
20422,32.0,female,High School,180869.0,10,RENT,6.0,661
20423,32.0,female,Bachelor,45606.0,9,RENT,7.0,585
20424,32.0,female,Master,61169.0,8,RENT,7.0,591
20425,33.0,female,Bachelor,79003.0,11,RENT,7.0,580
20426,33.0,female,Bachelor,48697.0,12,MORTGAGE,5.0,689
20427,33.0,male,Associate,104232.0,9,RENT,7.0,672
20428,31.0,male,Bachelor,49172.0,9,OWN,10.0,637
20429,27.0,male,Master,18009.0,5,RENT,9.0,646
20430,31.0,female,Master,18533.0,6,RENT,8.0,677
20431,35.0,female,Doctorate,21310.0,15,RENT,6.0,591
20432,34.0,male,Associate,24188.0,13,RENT,10.0,693
20433,32.0,male,Bachelor,25049.0,11,RENT,8.0,693
20434,28.0,male,Bachelor,34223.0,7,RENT,5.0,676
20435,27.0,female,Associate,49406.0,4,OWN,7.0,604
20436,30.0,female,Master,38184.0,5,RENT,9.0,592
20437,34.0,male,Bachelor,48744.0,12,RENT,10.0,719
20438,31.0,male,Bachelor,73049.0,9,RENT,5.0,642
20439,30.0,female,High School,73003.0,6,RENT,7.0,632
20440,33.0,female,Master,17797.0,8,RENT,8.0,681
20441,28.0,male,High School,17927.0,6,RENT,9.0,649
20442,35.0,male,High School,18536.0,8,RENT,7.0,617
20443,29.0,female,Bachelor,49047.0,6,MORTGAGE,5.0,612
20444,30.0,male,Bachelor,41780.0,8,MORTGAGE,6.0,642
20445,28.0,male,High School,19363.0,5,RENT,8.0,631
20446,28.0,female,Master,23841.0,5,RENT,6.0,577
20447,28.0,female,High School,24554.0,3,RENT,8.0,628
20448,29.0,female,Associate,49014.0,5,MORTGAGE,10.0,642
20449,27.0,female,Bachelor,25553.0,4,RENT,6.0,682
20450,27.0,female,Associate,48898.0,9,MORTGAGE,9.0,707
20451,31.0,female,Associate,27284.0,11,RENT,10.0,692
20452,33.0,male,Associate,48793.0,10,MORTGAGE,8.0,657
20453,29.0,male,High School,49305.0,5,MORTGAGE,10.0,641
20454,28.0,female,Doctorate,48938.0,7,MORTGAGE,8.0,723
20455,33.0,female,Associate,41991.0,8,MORTGAGE,9.0,678
20456,28.0,male,Associate,28748.0,4,RENT,7.0,659
20457,33.0,male,High School,48816.0,9,MORTGAGE,10.0,644
20458,33.0,female,Master,49062.0,11,MORTGAGE,5.0,681
20459,31.0,male,High School,31313.0,10,RENT,10.0,543
20460,27.0,female,High School,33790.0,4,RENT,10.0,605
20461,27.0,male,High School,48931.0,4,OTHER,8.0,658
20462,33.0,male,Bachelor,34356.0,7,RENT,8.0,545
20463,28.0,male,Bachelor,49136.0,3,MORTGAGE,6.0,619
20464,29.0,male,Associate,48516.0,6,OTHER,10.0,669
20465,28.0,female,Associate,35926.0,8,RENT,7.0,601
20466,31.0,male,Bachelor,36961.0,12,RENT,8.0,650
20467,31.0,female,Master,37108.0,8,RENT,8.0,657
20468,28.0,male,Bachelor,36988.0,4,RENT,8.0,687
20469,30.0,male,Bachelor,37988.0,8,RENT,5.0,618
20470,35.0,female,Associate,49135.0,11,MORTGAGE,5.0,630
20471,31.0,male,Master,48797.0,10,MORTGAGE,9.0,693
20472,29.0,female,Bachelor,41305.0,6,RENT,9.0,664
20473,28.0,female,Master,41678.0,2,RENT,5.0,705
20474,28.0,male,High School,41578.0,6,RENT,7.0,624
20475,32.0,female,High School,36022.0,10,RENT,7.0,644
20476,33.0,male,High School,48930.0,11,MORTGAGE,6.0,534
20477,28.0,female,Bachelor,43089.0,6,RENT,5.0,623
20478,27.0,male,Bachelor,43219.0,6,RENT,8.0,625
20479,28.0,female,Bachelor,49400.0,4,MORTGAGE,10.0,624
20480,27.0,male,Bachelor,48819.0,1,MORTGAGE,7.0,553
20481,28.0,female,Bachelor,44665.0,8,RENT,9.0,547
20482,28.0,female,High School,42206.0,1,MORTGAGE,10.0,651
20483,32.0,female,Master,44379.0,10,RENT,6.0,680
20484,32.0,male,Bachelor,39761.0,8,RENT,6.0,507
20485,35.0,male,Associate,40637.0,17,RENT,9.0,711
20486,27.0,female,Associate,49165.0,4,RENT,8.0,635
20487,27.0,male,High School,48903.0,5,RENT,8.0,590
20488,30.0,male,High School,48865.0,4,RENT,5.0,665
20489,28.0,female,Associate,49723.0,4,MORTGAGE,5.0,670
20490,28.0,female,Master,51439.0,1,RENT,9.0,656
20491,27.0,male,Bachelor,53663.0,7,RENT,10.0,660
20492,28.0,male,High School,46480.0,7,RENT,10.0,649
20493,29.0,female,Master,49533.0,6,MORTGAGE,8.0,682
20494,27.0,male,Bachelor,49696.0,8,MORTGAGE,8.0,645
20495,27.0,female,High School,50025.0,4,MORTGAGE,8.0,600
20496,32.0,male,Associate,50007.0,8,MORTGAGE,7.0,640
20497,31.0,female,Associate,49801.0,9,MORTGAGE,6.0,614
20498,33.0,female,Associate,55051.0,10,RENT,8.0,654
20499,29.0,male,Bachelor,49847.0,8,MORTGAGE,8.0,628
20500,27.0,male,Bachelor,49807.0,5,MORTGAGE,6.0,549
20501,30.0,male,Bachelor,54918.0,8,RENT,6.0,661
20502,28.0,male,Master,50062.0,5,MORTGAGE,8.0,653
20503,27.0,female,Associate,50342.0,8,MORTGAGE,10.0,628
20504,33.0,male,High School,50064.0,11,MORTGAGE,5.0,607
20505,29.0,female,Master,50154.0,7,MORTGAGE,10.0,605
20506,28.0,female,Bachelor,49869.0,8,MORTGAGE,10.0,647
20507,29.0,male,Master,50107.0,7,MORTGAGE,8.0,607
20508,30.0,male,High School,59584.0,12,RENT,9.0,670
20509,27.0,male,Bachelor,60018.0,3,RENT,7.0,676
20510,34.0,male,Bachelor,60933.0,10,RENT,10.0,675
20511,28.0,male,Associate,60856.0,1,RENT,10.0,647
20512,30.0,female,High School,62112.0,7,RENT,10.0,551
20513,29.0,female,Bachelor,43073.0,9,MORTGAGE,9.0,698
20514,31.0,male,High School,65810.0,6,RENT,10.0,596
20515,30.0,female,Bachelor,66074.0,7,RENT,8.0,611
20516,30.0,female,Associate,66872.0,7,RENT,8.0,669
20517,28.0,female,High School,60365.0,5,RENT,5.0,599
20518,30.0,male,Bachelor,68161.0,10,RENT,9.0,667
20519,29.0,male,Associate,68362.0,5,RENT,6.0,646
20520,28.0,female,Bachelor,69841.0,6,RENT,6.0,715
20521,27.0,female,Associate,73314.0,5,RENT,9.0,685
20522,30.0,male,Bachelor,74324.0,9,RENT,10.0,567
20523,28.0,male,High School,68082.0,5,RENT,7.0,683
20524,34.0,female,High School,69255.0,12,RENT,10.0,653
20525,31.0,female,Bachelor,70812.0,9,RENT,9.0,660
20526,29.0,male,Bachelor,50483.0,9,OWN,5.0,702
20527,29.0,female,Bachelor,78863.0,7,RENT,6.0,703
20528,33.0,female,High School,50385.0,10,MORTGAGE,9.0,643
20529,29.0,male,Associate,71321.0,6,RENT,7.0,562
20530,33.0,male,Master,80078.0,7,RENT,7.0,654
20531,28.0,male,Doctorate,81049.0,3,RENT,5.0,698
20532,27.0,male,Bachelor,42594.0,7,MORTGAGE,8.0,524
20533,29.0,female,Bachelor,50216.0,8,MORTGAGE,8.0,595
20534,27.0,female,Bachelor,82221.0,4,RENT,5.0,649
20535,29.0,male,Bachelor,83596.0,9,RENT,10.0,615
20536,30.0,male,Bachelor,50505.0,7,MORTGAGE,10.0,647
20537,34.0,female,Bachelor,93206.0,12,RENT,7.0,638
20538,35.0,male,High School,97180.0,13,RENT,9.0,691
20539,34.0,female,High School,117168.0,10,RENT,10.0,659
20540,27.0,male,Associate,50164.0,3,MORTGAGE,8.0,614
20541,28.0,male,Bachelor,142639.0,7,RENT,6.0,679
20542,30.0,male,High School,144921.0,7,RENT,8.0,637
20543,29.0,male,Bachelor,360790.0,7,RENT,6.0,650
20544,32.0,female,Associate,50028.0,8,MORTGAGE,9.0,553
20545,35.0,male,Bachelor,50141.0,15,MORTGAGE,6.0,686
20546,32.0,male,Associate,77793.0,12,RENT,9.0,633
20547,30.0,female,Bachelor,50080.0,3,MORTGAGE,7.0,671
20548,28.0,male,Bachelor,28776.0,8,RENT,6.0,691
20549,31.0,male,Master,50137.0,6,MORTGAGE,5.0,597
20550,34.0,male,Associate,50336.0,12,MORTGAGE,5.0,625
20551,27.0,female,Bachelor,116301.0,7,RENT,10.0,679
20552,33.0,female,Bachelor,43032.0,10,MORTGAGE,6.0,666
20553,31.0,female,Bachelor,50187.0,8,MORTGAGE,7.0,662
20554,29.0,male,High School,116936.0,8,RENT,8.0,608
20555,33.0,female,High School,50251.0,15,OWN,7.0,641
20556,27.0,male,Bachelor,118630.0,1,RENT,10.0,554
20557,35.0,male,Associate,50674.0,12,OWN,9.0,646
20558,28.0,male,Bachelor,106628.0,6,RENT,9.0,689
20559,31.0,male,Master,121077.0,6,RENT,5.0,672
20560,32.0,male,Master,120996.0,10,RENT,8.0,656
20561,31.0,female,Master,121271.0,9,RENT,8.0,638
20562,28.0,male,Master,120926.0,4,RENT,7.0,628
20563,32.0,male,Associate,50663.0,11,OWN,9.0,656
20564,29.0,male,Master,121064.0,6,RENT,9.0,733
20565,30.0,male,High School,123174.0,6,RENT,8.0,601
20566,32.0,female,Master,50590.0,8,MORTGAGE,9.0,558
20567,34.0,male,Associate,43296.0,13,MORTGAGE,7.0,713
20568,32.0,male,Associate,92857.0,11,RENT,9.0,695
20569,27.0,female,Bachelor,50579.0,9,OWN,5.0,711
20570,27.0,male,Master,124485.0,7,RENT,10.0,625
20571,28.0,female,Bachelor,124731.0,6,RENT,8.0,684
20572,30.0,female,Associate,130739.0,4,RENT,5.0,669
20573,31.0,female,Master,132828.0,10,RENT,9.0,688
20574,34.0,male,Bachelor,132825.0,7,RENT,9.0,674
20575,32.0,male,Bachelor,51156.0,7,MORTGAGE,7.0,691
20576,28.0,female,High School,133298.0,1,RENT,5.0,565
20577,33.0,male,Bachelor,133064.0,11,RENT,10.0,615
20578,33.0,female,Master,133024.0,12,RENT,6.0,707
20579,34.0,male,Bachelor,51207.0,12,MORTGAGE,6.0,681
20580,30.0,female,Bachelor,50463.0,6,MORTGAGE,9.0,559
20581,28.0,male,Associate,50741.0,8,OWN,9.0,656
20582,30.0,male,Bachelor,50836.0,6,MORTGAGE,9.0,667
20583,28.0,male,Master,50752.0,8,MORTGAGE,9.0,546
20584,27.0,male,High School,141354.0,4,RENT,10.0,554
20585,30.0,male,Master,142568.0,9,RENT,7.0,616
20586,33.0,female,High School,51260.0,11,MORTGAGE,8.0,681
20587,34.0,male,Bachelor,51383.0,8,MORTGAGE,10.0,629
20588,30.0,male,Master,144998.0,6,RENT,5.0,713
20589,28.0,female,High School,150741.0,5,RENT,9.0,555
20590,30.0,female,Bachelor,151059.0,7,RENT,6.0,683
20591,28.0,male,Associate,51675.0,6,MORTGAGE,7.0,660
20592,27.0,female,Master,150890.0,7,RENT,6.0,649
20593,35.0,male,Associate,152073.0,10,RENT,5.0,682
20594,27.0,female,Master,157172.0,4,RENT,10.0,507
20595,27.0,male,Bachelor,156813.0,6,RENT,5.0,663
20596,29.0,male,Master,157102.0,7,RENT,5.0,660
20597,27.0,male,Master,156910.0,6,RENT,6.0,723
20598,28.0,male,Associate,51541.0,7,OWN,7.0,622
20599,31.0,female,Bachelor,145920.0,7,RENT,5.0,690
20600,29.0,male,Bachelor,164149.0,7,RENT,6.0,683
20601,32.0,male,Associate,154987.0,6,RENT,5.0,674
20602,32.0,male,Bachelor,170134.0,9,RENT,9.0,598
20603,33.0,male,Bachelor,51313.0,11,MORTGAGE,6.0,595
20604,28.0,male,High School,173641.0,7,RENT,5.0,525
20605,30.0,male,Bachelor,179061.0,10,RENT,9.0,649
20606,27.0,male,Bachelor,192824.0,1,RENT,9.0,675
20607,34.0,female,Bachelor,51306.0,14,MORTGAGE,6.0,689
20608,27.0,female,Associate,44310.0,5,MORTGAGE,7.0,617
20609,27.0,female,Associate,51513.0,2,OWN,7.0,624
20610,27.0,female,Master,331396.0,5,RENT,10.0,653
20611,30.0,male,Bachelor,51623.0,5,OWN,8.0,717
20612,32.0,female,Master,31532.0,10,RENT,7.0,680
20613,32.0,male,Associate,31254.0,13,RENT,6.0,674
20614,28.0,female,Bachelor,51383.0,4,MORTGAGE,9.0,661
20615,27.0,female,Bachelor,36950.0,4,RENT,5.0,587
20616,31.0,male,Bachelor,30198.0,7,RENT,6.0,602
20617,33.0,male,Bachelor,51530.0,9,OWN,6.0,677
20618,30.0,male,Doctorate,113129.0,10,RENT,7.0,676
20619,28.0,male,Master,47418.0,7,RENT,6.0,542
20620,31.0,male,Master,50888.0,10,RENT,10.0,681
20621,27.0,male,Master,61120.0,5,RENT,5.0,631
20622,32.0,male,Bachelor,84764.0,6,RENT,9.0,619
20623,32.0,male,Associate,31222.0,9,RENT,8.0,691
20624,30.0,male,Associate,47230.0,9,RENT,5.0,611
20625,27.0,male,Associate,58396.0,2,RENT,5.0,646
20626,31.0,female,Bachelor,50896.0,5,MORTGAGE,8.0,625
20627,30.0,male,Master,51586.0,5,OWN,9.0,598
20628,35.0,male,Bachelor,44249.0,12,MORTGAGE,8.0,650
20629,28.0,male,Associate,51750.0,3,MORTGAGE,9.0,699
20630,27.0,female,High School,51845.0,4,MORTGAGE,9.0,627
20631,31.0,male,Associate,25696.0,6,RENT,6.0,701
20632,28.0,female,Master,26666.0,3,RENT,10.0,610
20633,28.0,male,Master,39761.0,8,RENT,7.0,684
20634,27.0,male,Associate,52741.0,5,RENT,5.0,679
20635,33.0,male,Associate,46519.0,10,RENT,6.0,624
20636,29.0,male,Master,77854.0,7,RENT,10.0,697
20637,28.0,male,Bachelor,51257.0,9,RENT,7.0,704
20638,27.0,male,Master,36588.0,3,RENT,10.0,678
20639,30.0,female,Associate,51382.0,10,OWN,9.0,640
20640,33.0,male,Associate,51838.0,12,MORTGAGE,7.0,644
20641,29.0,male,Associate,34666.0,5,RENT,10.0,632
20642,29.0,female,Bachelor,34510.0,4,RENT,8.0,606
20643,29.0,female,Bachelor,34549.0,6,RENT,9.0,673
20644,34.0,female,Associate,51252.0,11,MORTGAGE,8.0,709
20645,28.0,female,Associate,35719.0,2,RENT,9.0,621
20646,32.0,male,Associate,35496.0,11,RENT,9.0,642
20647,31.0,female,Bachelor,35293.0,8,RENT,7.0,705
20648,27.0,male,Associate,35525.0,8,RENT,5.0,615
20649,27.0,male,Master,35736.0,4,RENT,5.0,581
20650,29.0,female,Bachelor,35938.0,3,RENT,7.0,664
20651,32.0,male,Bachelor,51058.0,7,MORTGAGE,7.0,635
20652,32.0,male,High School,51673.0,10,MORTGAGE,10.0,626
20653,34.0,female,Master,36328.0,11,RENT,7.0,650
20654,28.0,female,Bachelor,51036.0,5,MORTGAGE,5.0,668
20655,33.0,female,Master,51509.0,13,MORTGAGE,5.0,603
20656,34.0,female,High School,51426.0,14,MORTGAGE,7.0,611
20657,31.0,female,Bachelor,37050.0,6,RENT,5.0,628
20658,29.0,male,Master,36723.0,3,RENT,9.0,644
20659,27.0,female,Doctorate,37270.0,2,RENT,8.0,697
20660,28.0,female,Doctorate,36970.0,7,RENT,6.0,704
20661,28.0,male,Bachelor,36862.0,7,RENT,8.0,673
20662,33.0,male,Master,36981.0,10,RENT,8.0,679
20663,29.0,female,Bachelor,44314.0,7,MORTGAGE,8.0,586
20664,28.0,female,Associate,51582.0,4,MORTGAGE,7.0,605
20665,29.0,female,Bachelor,37143.0,11,RENT,5.0,719
20666,30.0,female,Associate,37084.0,8,RENT,10.0,672
20667,29.0,male,High School,37865.0,4,RENT,8.0,589
20668,32.0,male,Bachelor,38103.0,7,RENT,10.0,685
20669,30.0,female,Associate,38057.0,8,RENT,10.0,601
20670,35.0,male,Bachelor,38210.0,13,RENT,7.0,711
20671,29.0,female,Master,37967.0,6,RENT,8.0,677
20672,34.0,male,Bachelor,50979.0,11,OWN,10.0,679
20673,31.0,female,Associate,51183.0,9,OWN,8.0,645
20674,35.0,female,Associate,38996.0,15,RENT,9.0,640
20675,28.0,male,Doctorate,51667.0,5,MORTGAGE,7.0,671
20676,28.0,male,Associate,39562.0,9,RENT,7.0,631
20677,27.0,male,High School,51163.0,6,MORTGAGE,9.0,634
20678,29.0,male,Master,40064.0,4,RENT,8.0,579
20679,27.0,female,Master,39936.0,4,RENT,6.0,550
20680,29.0,male,Bachelor,51644.0,7,OWN,5.0,621
20681,32.0,female,Bachelor,39970.0,9,RENT,6.0,691
20682,33.0,male,Bachelor,51563.0,13,MORTGAGE,10.0,585
20683,27.0,male,High School,40493.0,5,RENT,9.0,629
20684,28.0,male,High School,51156.0,6,MORTGAGE,9.0,661
