person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,cb_person_cred_hist_length,credit_score,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,previous_loan_defaults_on_file,loan_status,rate_x_pct_income,loan_burden,has_prev_defaults
29.0,female,High School,53560.0,7,RENT,6.0,682,14000.0,MEDICAL,7.88,0.26,No,1,2.0488,0.282,0
28.0,female,Associate,53746.0,5,RENT,8.0,635,14000.0,VENTURE,11.01,0.26,No,1,2.8626,0.2892,0
29.0,male,High School,54917.0,7,RENT,5.0,593,14000.0,PERSONAL,12.69,0.25,No,1,3.1725,0.2873,0
28.0,male,High School,47754.0,8,RENT,8.0,584,14000.0,EDUCATION,7.9,0.29,No,1,2.291,0.3163,0
31.0,male,Associate,54730.0,3,RENT,5.0,671,14000.0,MEDICAL,7.91,0.26,No,1,2.0566,0.276,0
28.0,male,Master,117155.0,3,MORTGAGE,5.0,628,24000.0,MEDICAL,8.49,0.26,No,0,2.2074,0.2222,0
31.0,female,Bachelor,117068.0,12,MORTGAGE,6.0,714,7000.0,DEBTCONSOLIDATION,8.0,0.06,Yes,0,0.48,0.0646,1
27.0,male,Bachelor,117566.0,5,MORTGAGE,10.0,638,2000.0,DEBTCONSOLIDATION,10.95,0.01,Yes,0,0.1095,0.0189,1
31.0,male,Bachelor,55113.0,8,RENT,6.0,655,14000.0,MEDICAL,13.06,0.25,No,1,3.265,0.2872,0
30.0,female,High School,117304.0,5,MORTGAGE,9.0,658,5000.0,PERSONAL,13.49,0.04,Yes,0,0.5396,0.0484,1
27.0,male,Bachelor,55022.0,8,RENT,9.0,626,14000.0,EDUCATION,9.76,0.25,No,1,2.44,0.2793,0
29.0,female,Associate,117319.0,5,MORTGAGE,8.0,611,10000.0,VENTURE,14.65,0.09,Yes,0,1.3185,0.0977,1
28.0,female,Bachelor,117527.0,5,MORTGAGE,10.0,556,6000.0,DEBTCONSOLIDATION,7.49,0.05,Yes,0,0.3745,0.0549,1
28.0,female,Master,117290.0,6,MORTGAGE,5.0,654,12000.0,VENTURE,8.49,0.1,Yes,0,0.849,0.111,1
31.0,female,High School,117577.0,8,MORTGAGE,6.0,651,12000.0,DEBTCONSOLIDATION,7.66,0.1,Yes,0,0.766,0.1099,1
27.0,female,Associate,117408.0,8,MORTGAGE,7.0,674,12000.0,VENTURE,6.91,0.1,No,0,0.691,0.1093,0
27.0,male,Associate,117383.0,4,MORTGAGE,7.0,665,3600.0,PERSONAL,9.25,0.03,No,0,0.2775,0.0335,0
33.0,female,Associate,117506.0,9,MORTGAGE,8.0,612,20000.0,PERSONAL,6.17,0.17,No,0,1.0489,0.1807,0
27.0,male,Doctorate,87523.0,3,MORTGAGE,6.0,723,10000.0,MEDICAL,14.83,0.11,No,1,1.6313,0.1312,0
35.0,male,Bachelor,57246.0,11,RENT,5.0,631,14000.0,MEDICAL,14.27,0.24,Yes,0,3.4248,0.2795,1
29.0,female,Master,117079.0,5,MORTGAGE,5.0,681,10000.0,VENTURE,12.23,0.09,Yes,0,1.1007,0.0959,1
35.0,female,Bachelor,117539.0,11,MORTGAGE,10.0,663,16000.0,DEBTCONSOLIDATION,8.88,0.14,Yes,0,1.2432,0.1482,1
29.0,female,Bachelor,59773.0,4,RENT,9.0,606,14000.0,PERSONAL,10.65,0.23,Yes,0,2.4495,0.2592,1
30.0,male,Bachelor,117465.0,7,MORTGAGE,5.0,665,24000.0,VENTURE,16.32,0.21,No,0,3.4272,0.2377,0
31.0,female,Master,60282.0,10,RENT,8.0,664,14000.0,PERSONAL,13.23,0.23,No,0,3.0429,0.263,0
29.0,male,Master,117700.0,6,OWN,5.0,545,12000.0,VENTURE,11.83,0.1,No,0,1.183,0.114,0
29.0,male,Bachelor,117074.0,3,OWN,9.0,658,14600.0,MEDICAL,15.65,0.12,Yes,0,1.878,0.1442,1
33.0,male,Bachelor,117347.0,9,MORTGAGE,6.0,584,24000.0,HOMEIMPROVEMENT,16.0,0.21,Yes,0,3.36,0.2372,1
32.0,male,Associate,117583.0,10,MORTGAGE,9.0,604,5500.0,HOMEIMPROVEMENT,12.18,0.05,Yes,0,0.609,0.0525,1
31.0,male,High School,87556.0,10,OTHER,5.0,603,24000.0,MEDICAL,17.03,0.29,No,1,4.9387,0.3208,0
28.0,male,Associate,60875.0,7,RENT,6.0,648,14000.0,VENTURE,6.54,0.23,No,0,1.5042,0.245,0
30.0,female,Bachelor,117626.0,8,MORTGAGE,10.0,672,6500.0,PERSONAL,7.29,0.06,No,0,0.4374,0.0593,0
31.0,female,Bachelor,39461.0,8,OWN,7.0,552,12375.0,VENTURE,9.91,0.31,Yes,0,3.0721,0.3447,1
27.0,female,Bachelor,117758.0,1,MORTGAGE,8.0,546,5500.0,HOMEIMPROVEMENT,11.01,0.05,Yes,0,0.5505,0.0518,1
27.0,male,High School,61095.0,3,RENT,8.0,538,14000.0,VENTURE,6.54,0.23,Yes,0,1.5042,0.2441,1
33.0,female,Bachelor,117660.0,13,MORTGAGE,9.0,678,20000.0,PERSONAL,12.29,0.17,Yes,0,2.0893,0.1909,1
33.0,female,Bachelor,117462.0,10,MORTGAGE,10.0,631,4000.0,DEBTCONSOLIDATION,11.01,0.03,No,0,0.3303,0.0378,0
28.0,male,High School,118091.0,4,MORTGAGE,8.0,645,6500.0,HOMEIMPROVEMENT,12.42,0.06,No,0,0.7452,0.0619,0
28.0,male,Bachelor,53599.0,3,RENT,10.0,513,14000.0,DEBTCONSOLIDATION,19.04,0.26,No,1,4.9504,0.3109,0
33.0,male,Associate,60833.0,13,RENT,9.0,607,14000.0,DEBTCONSOLIDATION,10.62,0.23,Yes,0,2.4426,0.2546,1
34.0,male,Bachelor,53840.0,13,RENT,7.0,645,14000.0,DEBTCONSOLIDATION,15.65,0.26,No,1,4.069,0.3007,0
28.0,male,Master,60923.0,9,RENT,6.0,707,14000.0,VENTURE,13.79,0.23,No,0,3.1717,0.2615,0
35.0,male,Master,117508.0,9,MORTGAGE,9.0,658,8000.0,MEDICAL,5.42,0.07,No,0,0.3794,0.0718,0
31.0,female,Bachelor,117962.0,6,MORTGAGE,9.0,732,6000.0,MEDICAL,7.51,0.05,Yes,0,0.3755,0.0547,1
31.0,female,High School,118470.0,6,OWN,7.0,628,5000.0,MEDICAL,15.96,0.04,Yes,0,0.6384,0.0489,1
32.0,female,Associate,63723.0,9,RENT,10.0,616,14000.0,HOMEIMPROVEMENT,11.01,0.22,Yes,0,2.4222,0.2439,1
34.0,male,High School,118528.0,11,MORTGAGE,5.0,659,16000.0,VENTURE,6.03,0.13,Yes,0,0.7839,0.1431,1
27.0,male,Bachelor,118442.0,5,MORTGAGE,7.0,670,10000.0,PERSONAL,12.69,0.08,No,0,1.0152,0.0951,0
29.0,male,Master,118274.0,6,MORTGAGE,6.0,711,2000.0,DEBTCONSOLIDATION,14.27,0.02,No,0,0.2854,0.0193,0
31.0,male,Bachelor,118242.0,3,OWN,6.0,640,5100.0,HOMEIMPROVEMENT,6.03,0.04,Yes,0,0.2412,0.0457,1
34.0,female,Master,118676.0,13,OWN,5.0,660,16000.0,EDUCATION,10.99,0.13,Yes,0,1.4287,0.1496,1
35.0,female,High School,57786.0,10,RENT,7.0,682,14000.0,PERSONAL,14.42,0.24,No,1,3.4608,0.2772,0
32.0,male,Associate,104108.0,9,MORTGAGE,5.0,690,15000.0,DEBTCONSOLIDATION,16.4,0.14,No,1,2.296,0.1677,0
27.0,female,Master,104110.0,4,MORTGAGE,5.0,624,20000.0,HOMEIMPROVEMENT,13.43,0.19,No,1,2.5517,0.2179,0
27.0,male,Bachelor,104460.0,6,MORTGAGE,7.0,678,23000.0,EDUCATION,6.17,0.22,No,1,1.3574,0.2338,0
30.0,female,High School,118415.0,8,MORTGAGE,7.0,650,12000.0,VENTURE,8.88,0.1,Yes,0,0.888,0.1103,1
27.0,male,Associate,118444.0,6,MORTGAGE,5.0,569,17000.0,PERSONAL,8.88,0.14,Yes,0,1.2432,0.1563,1
33.0,female,Associate,104367.0,7,MORTGAGE,5.0,547,3600.0,DEBTCONSOLIDATION,13.98,0.03,No,1,0.4194,0.0393,0
27.0,male,Associate,118500.0,6,MORTGAGE,7.0,543,15000.0,VENTURE,11.36,0.13,Yes,0,1.4768,0.141,1
29.0,male,Associate,118547.0,11,MORTGAGE,5.0,642,14000.0,HOMEIMPROVEMENT,10.25,0.12,Yes,0,1.23,0.1302,1
30.0,male,Bachelor,118325.0,9,MORTGAGE,5.0,717,5000.0,HOMEIMPROVEMENT,7.14,0.04,Yes,0,0.2856,0.0453,1
27.0,male,Bachelor,58959.0,6,RENT,10.0,619,14000.0,DEBTCONSOLIDATION,13.79,0.24,No,1,3.3096,0.2702,0
33.0,female,Bachelor,118595.0,10,MORTGAGE,10.0,691,24000.0,VENTURE,11.83,0.21,No,0,2.4843,0.2263,0
28.0,male,Associate,118673.0,8,MORTGAGE,9.0,606,2000.0,MEDICAL,7.74,0.01,No,0,0.0774,0.0182,0
31.0,male,Associate,89040.0,7,MORTGAGE,6.0,631,16000.0,MEDICAL,11.01,0.18,No,1,1.9818,0.1995,0
29.0,male,High School,39306.0,6,OWN,5.0,662,2100.0,HOMEIMPROVEMENT,6.91,0.05,Yes,0,0.3455,0.0571,1
30.0,male,Associate,118628.0,5,MORTGAGE,10.0,681,3500.0,VENTURE,7.68,0.03,Yes,0,0.2304,0.0318,1
29.0,male,Associate,67259.0,8,RENT,7.0,649,14000.0,EDUCATION,11.48,0.21,No,0,2.4108,0.232,0
29.0,male,Associate,67259.0,11,RENT,6.0,654,14000.0,HOMEIMPROVEMENT,11.58,0.21,Yes,0,2.4318,0.2323,1
33.0,male,Bachelor,118296.0,10,MORTGAGE,9.0,635,4000.0,VENTURE,10.99,0.03,Yes,0,0.3297,0.0375,1
32.0,female,Master,118426.0,10,MORTGAGE,10.0,663,6000.0,DEBTCONSOLIDATION,8.88,0.05,No,0,0.444,0.0552,0
29.0,male,Associate,118788.0,7,MORTGAGE,9.0,652,20000.0,VENTURE,8.88,0.17,Yes,0,1.5096,0.1833,1
27.0,male,Bachelor,104481.0,3,MORTGAGE,7.0,661,18000.0,EDUCATION,13.72,0.17,No,1,2.3324,0.1959,0
32.0,female,High School,118970.0,14,MORTGAGE,10.0,709,5000.0,VENTURE,12.23,0.04,No,0,0.4892,0.0472,0
35.0,male,Associate,119121.0,11,MORTGAGE,5.0,570,15000.0,PERSONAL,7.88,0.13,Yes,0,1.0244,0.1358,1
35.0,male,High School,118672.0,13,MORTGAGE,9.0,629,10425.0,PERSONAL,11.49,0.09,Yes,0,1.0341,0.0979,1
28.0,male,Master,119113.0,5,MORTGAGE,5.0,665,2000.0,PERSONAL,5.42,0.01,No,0,0.0542,0.0177,0
28.0,female,High School,119301.0,6,MORTGAGE,9.0,607,20000.0,VENTURE,14.84,0.17,Yes,0,2.5228,0.1925,1
32.0,female,Bachelor,119435.0,10,MORTGAGE,6.0,710,5400.0,DEBTCONSOLIDATION,9.38,0.05,No,0,0.469,0.0495,0
27.0,male,High School,67816.0,8,RENT,7.0,640,14000.0,MEDICAL,10.65,0.21,Yes,0,2.2365,0.2284,1
34.0,female,High School,119073.0,11,MORTGAGE,10.0,643,2500.0,DEBTCONSOLIDATION,15.96,0.02,Yes,0,0.3192,0.0243,1
30.0,female,Bachelor,119597.0,11,MORTGAGE,6.0,643,6000.0,EDUCATION,11.01,0.05,No,0,0.5505,0.0557,0
29.0,male,Bachelor,119600.0,4,OWN,6.0,592,9000.0,VENTURE,11.89,0.08,Yes,0,0.9512,0.0842,1
33.0,male,Bachelor,119460.0,11,MORTGAGE,7.0,582,10000.0,MEDICAL,11.01,0.08,No,0,0.8808,0.0929,0
27.0,female,High School,70320.0,3,RENT,8.0,606,14000.0,EDUCATION,7.29,0.2,Yes,0,1.458,0.2136,1
28.0,female,Master,119794.0,8,OWN,7.0,615,8000.0,HOMEIMPROVEMENT,11.01,0.07,No,0,0.7707,0.0741,0
29.0,male,High School,119602.0,5,MORTGAGE,9.0,645,4500.0,PERSONAL,5.42,0.04,Yes,0,0.2168,0.0397,1
29.0,male,High School,70818.0,6,RENT,5.0,602,14000.0,PERSONAL,6.62,0.2,Yes,0,1.324,0.2108,1
35.0,male,Associate,119858.0,14,MORTGAGE,9.0,658,3000.0,MEDICAL,10.99,0.03,No,0,0.3297,0.0278,0
30.0,female,High School,72522.0,8,RENT,10.0,691,14000.0,HOMEIMPROVEMENT,15.28,0.19,Yes,0,2.9032,0.2225,1
27.0,male,Associate,119847.0,7,MORTGAGE,8.0,686,5000.0,PERSONAL,6.92,0.04,No,0,0.2768,0.0446,0
33.0,female,Associate,119465.0,12,MORTGAGE,7.0,653,24000.0,MEDICAL,11.36,0.2,Yes,0,2.272,0.2237,1
27.0,male,High School,119693.0,1,MORTGAGE,8.0,483,9000.0,VENTURE,7.14,0.08,Yes,0,0.5712,0.0806,1
29.0,female,High School,119718.0,5,MORTGAGE,5.0,633,6000.0,HOMEIMPROVEMENT,10.25,0.05,Yes,0,0.5125,0.0553,1
28.0,female,Master,120009.0,2,MORTGAGE,7.0,581,18000.0,VENTURE,9.76,0.15,Yes,0,1.464,0.1646,1
29.0,male,Bachelor,72756.0,7,RENT,8.0,615,14000.0,MEDICAL,7.51,0.19,Yes,0,1.4269,0.2069,1
33.0,female,Master,120137.0,13,MORTGAGE,7.0,740,7500.0,MEDICAL,5.79,0.06,No,0,0.3474,0.066,0
29.0,female,Bachelor,120471.0,3,MORTGAGE,7.0,633,6000.0,VENTURE,6.92,0.05,No,0,0.346,0.0533,0
28.0,female,Bachelor,120361.0,3,MORTGAGE,7.0,688,4800.0,MEDICAL,11.01,0.04,Yes,0,0.4404,0.0443,1
28.0,female,Master,120238.0,8,MORTGAGE,6.0,672,6500.0,DEBTCONSOLIDATION,5.99,0.05,No,0,0.2995,0.0573,0
32.0,female,Bachelor,120571.0,7,MORTGAGE,8.0,523,5000.0,EDUCATION,11.86,0.04,Yes,0,0.4744,0.0464,1
29.0,male,Associate,120697.0,6,MORTGAGE,8.0,646,6000.0,HOMEIMPROVEMENT,11.14,0.05,No,0,0.557,0.0552,0
35.0,male,Bachelor,120875.0,10,MORTGAGE,9.0,675,8000.0,PERSONAL,7.14,0.07,No,0,0.4998,0.0709,0
28.0,male,High School,120995.0,2,MORTGAGE,8.0,650,10000.0,VENTURE,5.42,0.08,No,0,0.4336,0.0871,0
30.0,male,Bachelor,91144.0,8,MORTGAGE,7.0,664,4800.0,MEDICAL,18.79,0.05,No,1,0.9395,0.0626,0
33.0,male,Bachelor,121038.0,13,MORTGAGE,7.0,684,6000.0,PERSONAL,11.11,0.05,No,0,0.5555,0.0551,0
31.0,female,Bachelor,90664.0,8,MORTGAGE,6.0,687,10000.0,MEDICAL,15.58,0.11,No,1,1.7138,0.1275,0
32.0,male,Associate,121154.0,8,MORTGAGE,9.0,620,7000.0,HOMEIMPROVEMENT,7.14,0.06,No,0,0.4284,0.0619,0
34.0,male,Bachelor,121188.0,13,MORTGAGE,8.0,723,9800.0,PERSONAL,7.14,0.08,No,0,0.5712,0.0866,0
29.0,female,High School,91131.0,8,MORTGAGE,10.0,590,15000.0,MEDICAL,15.33,0.16,No,1,2.4528,0.1898,0
28.0,female,Bachelor,75625.0,7,RENT,10.0,647,14000.0,VENTURE,10.99,0.19,No,0,2.0881,0.2055,0
27.0,female,Bachelor,120932.0,1,MORTGAGE,10.0,695,3000.0,VENTURE,12.84,0.02,Yes,0,0.2568,0.028,1
27.0,female,Bachelor,68809.0,3,RENT,8.0,656,14000.0,HOMEIMPROVEMENT,13.87,0.2,No,1,2.774,0.2317,0
32.0,male,Bachelor,76472.0,7,RENT,5.0,720,14000.0,EDUCATION,6.91,0.18,No,0,1.2438,0.1957,0
27.0,female,Bachelor,106583.0,4,MORTGAGE,9.0,652,5000.0,HOMEIMPROVEMENT,8.9,0.05,No,1,0.445,0.0511,0
29.0,male,High School,121228.0,3,MORTGAGE,8.0,591,5000.0,PERSONAL,15.96,0.04,Yes,0,0.6384,0.0478,1
30.0,male,Associate,121659.0,6,MORTGAGE,10.0,643,10000.0,EDUCATION,16.77,0.08,No,0,1.3416,0.096,0
28.0,female,Doctorate,120929.0,7,OWN,5.0,530,2000.0,VENTURE,14.27,0.02,Yes,0,0.2854,0.0189,1
30.0,female,Associate,120922.0,6,MORTGAGE,6.0,601,24000.0,PERSONAL,16.77,0.25,Yes,0,4.1925,0.2318,1
27.0,male,High School,80264.0,2,RENT,8.0,620,14000.0,VENTURE,12.99,0.17,Yes,0,2.2083,0.1971,1
30.0,female,Associate,81404.0,8,RENT,8.0,639,14000.0,EDUCATION,12.84,0.17,Yes,0,2.1828,0.1941,1
29.0,female,Associate,82832.0,9,RENT,8.0,657,14000.0,VENTURE,12.61,0.17,No,0,2.1437,0.1903,0
27.0,male,Bachelor,38634.0,6,OWN,6.0,659,6000.0,EDUCATION,11.71,0.16,Yes,0,1.8736,0.1735,1
28.0,male,Associate,38353.0,6,OWN,5.0,643,4350.0,EDUCATION,5.99,0.11,Yes,0,0.6589,0.1202,1
31.0,female,Bachelor,83837.0,6,RENT,10.0,535,14000.0,PERSONAL,6.03,0.17,No,0,1.0251,0.1771,0
27.0,female,Master,121022.0,6,MORTGAGE,9.0,629,7600.0,DEBTCONSOLIDATION,6.03,0.06,Yes,0,0.3618,0.0666,1
27.0,male,Associate,121113.0,4,MORTGAGE,6.0,579,12000.0,HOMEIMPROVEMENT,6.03,0.1,Yes,0,0.603,0.1051,1
30.0,male,Associate,121013.0,10,MORTGAGE,10.0,681,12000.0,MEDICAL,8.9,0.1,Yes,0,0.89,0.108,1
31.0,male,Bachelor,121041.0,9,MORTGAGE,7.0,621,5000.0,EDUCATION,12.69,0.04,No,0,0.5076,0.0466,0
35.0,male,High School,120996.0,10,MORTGAGE,8.0,674,10000.0,VENTURE,6.62,0.08,No,0,0.5296,0.0881,0
27.0,female,Bachelor,120961.0,2,MORTGAGE,6.0,650,12000.0,PERSONAL,11.01,0.1,No,0,1.101,0.1101,0
28.0,female,Master,120819.0,7,MORTGAGE,5.0,617,10000.0,DEBTCONSOLIDATION,11.01,0.08,Yes,0,0.8808,0.0919,1
33.0,male,Bachelor,121058.0,11,MORTGAGE,9.0,667,15000.0,MEDICAL,11.71,0.12,Yes,0,1.4052,0.1384,1
28.0,male,Associate,120916.0,2,MORTGAGE,10.0,604,7000.0,DEBTCONSOLIDATION,8.9,0.06,Yes,0,0.534,0.063,1
35.0,female,High School,121052.0,13,MORTGAGE,8.0,515,9000.0,MEDICAL,10.99,0.07,Yes,0,0.7693,0.0825,1
35.0,male,Bachelor,88877.0,12,RENT,8.0,683,14000.0,VENTURE,14.59,0.16,Yes,0,2.3344,0.1805,1
35.0,female,High School,120774.0,13,MORTGAGE,7.0,607,6000.0,EDUCATION,9.99,0.05,Yes,0,0.4995,0.0546,1
27.0,female,High School,38392.0,7,OWN,7.0,681,6000.0,HOMEIMPROVEMENT,14.35,0.16,Yes,0,2.296,0.1787,1
28.0,female,Associate,120868.0,8,MORTGAGE,8.0,674,4000.0,EDUCATION,7.49,0.03,No,0,0.2247,0.0356,0
31.0,female,Master,121050.0,8,MORTGAGE,6.0,701,6000.0,MEDICAL,10.99,0.05,Yes,0,0.5495,0.055,1
34.0,female,Associate,91076.0,11,RENT,7.0,669,14000.0,DEBTCONSOLIDATION,12.69,0.15,Yes,0,1.9035,0.1732,1
31.0,male,High School,120962.0,7,MORTGAGE,7.0,629,8000.0,HOMEIMPROVEMENT,6.99,0.07,Yes,0,0.4893,0.0708,1
28.0,female,Associate,121070.0,4,MORTGAGE,6.0,562,18000.0,VENTURE,13.99,0.15,Yes,0,2.0985,0.1695,1
29.0,male,High School,121064.0,8,MORTGAGE,9.0,539,12025.0,EDUCATION,13.49,0.1,No,0,1.349,0.1127,0
31.0,female,Bachelor,121031.0,8,MORTGAGE,9.0,666,19000.0,PERSONAL,8.49,0.16,No,0,1.3584,0.1703,0
31.0,male,Doctorate,120922.0,9,MORTGAGE,7.0,646,12000.0,VENTURE,5.42,0.1,Yes,0,0.542,0.1046,1
32.0,male,Master,83950.0,9,RENT,6.0,709,14000.0,HOMEIMPROVEMENT,11.01,0.17,No,1,1.8717,0.1851,0
30.0,male,Master,120646.0,9,MORTGAGE,9.0,700,16000.0,VENTURE,16.49,0.13,Yes,0,2.1437,0.1545,1
31.0,male,Associate,121473.0,7,MORTGAGE,8.0,654,5000.0,MEDICAL,5.42,0.04,Yes,0,0.2168,0.0434,1
27.0,male,Associate,91135.0,8,RENT,7.0,680,14000.0,VENTURE,9.63,0.15,Yes,0,1.4445,0.1684,1
29.0,female,Associate,120897.0,7,MORTGAGE,6.0,524,10000.0,PERSONAL,14.79,0.08,Yes,0,1.1832,0.0949,1
32.0,female,Bachelor,92415.0,9,RENT,5.0,684,14000.0,HOMEIMPROVEMENT,10.38,0.15,No,0,1.557,0.1672,0
32.0,female,High School,106718.0,8,MORTGAGE,10.0,583,17600.0,DEBTCONSOLIDATION,13.49,0.16,No,1,2.1584,0.1872,0
34.0,female,High School,121053.0,12,MORTGAGE,6.0,596,12000.0,EDUCATION,7.49,0.1,No,0,0.749,0.1066,0
31.0,female,Master,121067.0,8,MORTGAGE,10.0,670,15000.0,HOMEIMPROVEMENT,10.59,0.12,No,0,1.2708,0.137,0
29.0,female,Bachelor,121119.0,6,MORTGAGE,6.0,674,10000.0,PERSONAL,7.49,0.08,Yes,0,0.5992,0.0887,1
31.0,female,Master,92585.0,6,RENT,10.0,687,14000.0,EDUCATION,11.49,0.15,No,0,1.7235,0.1686,0
28.0,male,Associate,121161.0,2,MORTGAGE,8.0,589,12000.0,DEBTCONSOLIDATION,10.99,0.1,Yes,0,1.099,0.1099,1
31.0,male,Master,94689.0,6,RENT,9.0,589,14000.0,DEBTCONSOLIDATION,9.63,0.15,Yes,0,1.4445,0.1621,1
34.0,male,Bachelor,97232.0,8,RENT,7.0,700,14000.0,EDUCATION,14.27,0.14,Yes,0,1.9978,0.1645,1
27.0,female,High School,121274.0,4,OWN,5.0,647,6000.0,VENTURE,7.66,0.05,Yes,0,0.383,0.0533,1
33.0,female,Master,121272.0,11,MORTGAGE,7.0,623,15000.0,PERSONAL,10.0,0.12,No,0,1.2,0.1361,0
30.0,female,Bachelor,121013.0,8,MORTGAGE,8.0,604,12800.0,EDUCATION,6.92,0.11,Yes,0,0.7612,0.1131,1
32.0,male,Bachelor,96874.0,9,RENT,9.0,610,14000.0,HOMEIMPROVEMENT,5.42,0.14,Yes,0,0.7588,0.1524,1
27.0,male,High School,121043.0,1,MORTGAGE,8.0,548,14400.0,PERSONAL,11.01,0.12,Yes,0,1.3212,0.1321,1
35.0,male,Bachelor,121014.0,12,MORTGAGE,8.0,665,2000.0,VENTURE,9.63,0.01,No,0,0.0963,0.0181,0
28.0,male,Bachelor,96888.0,3,RENT,5.0,551,14000.0,VENTURE,14.91,0.14,Yes,0,2.0874,0.166,1
33.0,male,Bachelor,120617.0,13,MORTGAGE,9.0,520,6400.0,DEBTCONSOLIDATION,7.29,0.05,Yes,0,0.3645,0.0569,1
32.0,male,High School,120587.0,10,MORTGAGE,10.0,665,24000.0,MEDICAL,11.01,0.29,No,0,3.1929,0.2209,0
30.0,male,Associate,120971.0,9,OWN,8.0,552,8000.0,EDUCATION,7.29,0.07,No,0,0.5103,0.071,0
32.0,male,Associate,120712.0,8,MORTGAGE,10.0,621,4500.0,MEDICAL,5.42,0.04,Yes,0,0.2168,0.0393,1
32.0,female,Bachelor,121186.0,12,MORTGAGE,8.0,618,9500.0,VENTURE,5.79,0.08,Yes,0,0.4632,0.0829,1
27.0,female,High School,38466.0,5,OWN,6.0,668,12000.0,MEDICAL,12.73,0.31,Yes,0,3.9463,0.3517,1
27.0,female,High School,121189.0,5,MORTGAGE,5.0,642,16000.0,DEBTCONSOLIDATION,13.43,0.13,No,0,1.7459,0.1498,0
29.0,female,Master,121315.0,7,OWN,7.0,674,10000.0,HOMEIMPROVEMENT,6.92,0.08,Yes,0,0.5536,0.0881,1
31.0,male,High School,120723.0,6,MORTGAGE,7.0,637,9950.0,MEDICAL,5.42,0.08,Yes,0,0.4336,0.0869,1
30.0,female,High School,101900.0,6,RENT,6.0,665,14000.0,MEDICAL,12.42,0.14,Yes,0,1.7388,0.1545,1
28.0,female,Master,37925.0,6,OWN,8.0,703,2000.0,HOMEIMPROVEMENT,7.4,0.03,No,0,0.222,0.0566,0
31.0,male,Master,38335.0,11,OWN,8.0,683,12500.0,PERSONAL,8.94,0.33,Yes,0,2.9502,0.3552,1
28.0,female,Associate,121182.0,3,OWN,6.0,671,20000.0,HOMEIMPROVEMENT,12.68,0.17,No,0,2.1556,0.186,0
28.0,male,High School,102984.0,8,RENT,9.0,577,14000.0,PERSONAL,14.65,0.14,Yes,0,2.051,0.1559,1
29.0,male,Bachelor,102720.0,8,RENT,5.0,508,14000.0,DEBTCONSOLIDATION,5.42,0.14,Yes,0,0.7588,0.1437,1
27.0,female,Bachelor,120822.0,5,MORTGAGE,6.0,674,9000.0,PERSONAL,18.25,0.07,No,0,1.2775,0.0881,0
30.0,female,Bachelor,103333.0,8,RENT,7.0,649,14000.0,VENTURE,14.22,0.14,Yes,0,1.9908,0.1548,1
33.0,female,Associate,38390.0,12,OWN,9.0,700,2500.0,VENTURE,8.38,0.07,Yes,0,0.5866,0.0706,1
27.0,male,High School,120997.0,5,MORTGAGE,5.0,655,16000.0,MEDICAL,6.54,0.13,Yes,0,0.8502,0.1409,1
35.0,male,Bachelor,38157.0,16,OWN,7.0,685,4275.0,MEDICAL,10.28,0.11,Yes,0,1.1308,0.1236,1
27.0,male,Master,120691.0,2,MORTGAGE,6.0,677,6575.0,PERSONAL,5.79,0.05,Yes,0,0.2895,0.0576,1
28.0,female,Bachelor,121109.0,4,MORTGAGE,5.0,702,3950.0,EDUCATION,11.01,0.03,No,0,0.3303,0.0362,0
31.0,male,Master,120827.0,6,MORTGAGE,7.0,597,13000.0,HOMEIMPROVEMENT,12.61,0.11,No,0,1.3871,0.1212,0
29.0,male,High School,121156.0,9,MORTGAGE,9.0,555,4800.0,DEBTCONSOLIDATION,5.79,0.04,Yes,0,0.2316,0.0419,1
35.0,male,Master,112473.0,13,RENT,6.0,710,14000.0,VENTURE,13.16,0.12,No,0,1.5792,0.1409,0
30.0,male,Bachelor,121134.0,5,MORTGAGE,9.0,627,10000.0,PERSONAL,6.17,0.08,Yes,0,0.4936,0.0876,1
29.0,female,Bachelor,120810.0,7,MORTGAGE,5.0,667,20000.0,MEDICAL,6.54,0.17,Yes,0,1.1118,0.1764,1
27.0,male,Associate,121369.0,7,MORTGAGE,7.0,701,20000.0,HOMEIMPROVEMENT,6.17,0.16,No,0,0.9872,0.175,0
34.0,male,Bachelor,120890.0,11,MORTGAGE,10.0,720,15000.0,HOMEIMPROVEMENT,6.17,0.12,No,0,0.7404,0.1317,0
28.0,male,High School,120843.0,2,MORTGAGE,8.0,566,10000.0,PERSONAL,5.42,0.08,No,0,0.4336,0.0872,0
30.0,female,Bachelor,121025.0,10,MORTGAGE,10.0,651,3600.0,HOMEIMPROVEMENT,11.01,0.03,No,0,0.3303,0.033,0
29.0,female,High School,121232.0,5,MORTGAGE,10.0,577,12000.0,DEBTCONSOLIDATION,6.91,0.1,Yes,0,0.691,0.1058,1
28.0,male,Associate,121095.0,5,MORTGAGE,6.0,627,8000.0,MEDICAL,13.98,0.07,Yes,0,0.9786,0.0753,1
28.0,female,Master,120963.0,7,OWN,8.0,666,11000.0,VENTURE,13.61,0.09,Yes,0,1.2249,0.1033,1
30.0,female,Master,121157.0,10,MORTGAGE,9.0,673,13000.0,EDUCATION,7.88,0.11,Yes,0,0.8668,0.1158,1
