solicitante_id,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,previous_loan_defaults_on_file,loan_status
18834,2000.0,VENTURE,7.9,0.04,Yes,0
18835,15000.0,VENTURE,6.54,0.44,No,0
18836,2000.0,DEBTCONSOLIDATION,11.01,0.02,No,0
18837,3000.0,EDUCATION,11.49,0.09,Yes,0
18838,2000.0,MEDICAL,15.27,0.02,Yes,0
18839,2000.0,DEBTCONSOLIDATION,11.01,0.01,No,0
18840,2250.0,EDUCATION,15.62,0.07,No,1
18841,2000.0,EDUCATION,11.01,0.07,Yes,0
18842,2000.0,MEDICAL,11.01,0.05,Yes,0
18843,3500.0,EDUCATION,6.99,0.1,No,0
18844,2000.0,VENTURE,11.01,0.03,Yes,0
18845,2000.0,EDUCATION,10.36,0.05,Yes,0
18846,3000.0,EDUCATION,11.86,0.09,Yes,0
18847,2000.0,MEDICAL,11.01,0.04,Yes,0
18848,2000.0,PERSONAL,11.11,0.04,No,0
18849,2000.0,VENTURE,15.7,0.04,No,1
18850,2000.0,MEDICAL,7.29,0.04,No,1
18851,2000.0,HOMEIMPROVEMENT,9.63,0.04,No,1
18852,2000.0,EDUCATION,11.01,0.04,Yes,0
18853,2400.0,MEDICAL,5.42,0.07,No,0
18854,2000.0,DEBTCONSOLIDATION,11.49,0.04,No,1
18855,11000.0,EDUCATION,8.49,0.32,No,0
18856,4200.0,PERSONAL,12.84,0.12,Yes,0
18857,2000.0,MEDICAL,8.49,0.04,Yes,0
18858,2000.0,HOMEIMPROVEMENT,5.42,0.05,No,0
18859,2000.0,DEBTCONSOLIDATION,10.99,0.04,Yes,0
18860,2000.0,PERSONAL,12.86,0.04,No,1
18861,7600.0,VENTURE,6.62,0.22,Yes,0
18862,2000.0,MEDICAL,7.4,0.03,No,0
18863,3000.0,VENTURE,9.99,0.09,Yes,0
18864,2000.0,MEDICAL,14.35,0.03,Yes,0
18865,7500.0,HOMEIMPROVEMENT,10.99,0.22,Yes,0
18866,2000.0,EDUCATION,12.69,0.03,No,0
18867,6300.0,PERSONAL,11.99,0.18,No,0
18868,2000.0,DEBTCONSOLIDATION,14.61,0.04,No,1
18869,4800.0,VENTURE,7.49,0.14,Yes,0
18870,2000.0,DEBTCONSOLIDATION,14.79,0.03,No,0
18871,2000.0,EDUCATION,11.01,0.03,Yes,0
18872,2000.0,PERSONAL,12.53,0.03,No,1
18873,2000.0,PERSONAL,11.12,0.03,Yes,0
18874,2000.0,MEDICAL,5.99,0.03,Yes,0
18875,6000.0,MEDICAL,15.21,0.17,No,1
18876,2000.0,DEBTCONSOLIDATION,7.51,0.03,No,1
18877,2000.0,MEDICAL,9.91,0.03,Yes,0
18878,2000.0,MEDICAL,11.71,0.03,No,0
18879,2000.0,VENTURE,11.89,0.03,No,0
18880,2000.0,VENTURE,13.92,0.02,Yes,0
18881,3250.0,MEDICAL,12.53,0.09,Yes,0
18882,2000.0,EDUCATION,13.23,0.02,Yes,0
18883,2000.0,EDUCATION,7.37,0.02,No,0
18884,2000.0,HOMEIMPROVEMENT,16.77,0.02,Yes,0
18885,2000.0,EDUCATION,12.87,0.02,Yes,0
18886,2000.0,DEBTCONSOLIDATION,14.42,0.02,No,1
18887,2000.0,HOMEIMPROVEMENT,13.23,0.02,No,0
18888,2000.0,PERSONAL,12.42,0.02,Yes,0
18889,2000.0,HOMEIMPROVEMENT,10.74,0.02,No,0
18890,2000.0,VENTURE,13.49,0.05,No,1
18891,2000.0,HOMEIMPROVEMENT,9.88,0.07,No,1
18892,2600.0,VENTURE,7.74,0.07,Yes,0
18893,4000.0,EDUCATION,7.74,0.11,Yes,0
18894,2400.0,PERSONAL,6.39,0.07,Yes,0
18895,2000.0,MEDICAL,11.12,0.08,No,0
18896,2000.0,PERSONAL,15.23,0.04,Yes,0
18897,4650.0,EDUCATION,13.22,0.13,Yes,0
18898,2000.0,MEDICAL,11.01,0.03,No,0
18899,2000.0,DEBTCONSOLIDATION,8.49,0.03,No,0
18900,2000.0,MEDICAL,6.76,0.11,No,0
18901,2000.0,MEDICAL,14.35,0.12,Yes,0
18902,6250.0,PERSONAL,11.01,0.18,Yes,0
18903,2000.0,MEDICAL,11.49,0.1,Yes,0
18904,2000.0,VENTURE,17.54,0.09,Yes,0
18905,2000.0,HOMEIMPROVEMENT,10.59,0.06,Yes,0
18906,2000.0,VENTURE,12.99,0.07,Yes,0
18907,2000.0,MEDICAL,13.06,0.06,Yes,0
18908,2000.0,MEDICAL,8.59,0.06,Yes,0
18909,2000.0,VENTURE,6.76,0.06,Yes,0
18910,7500.0,VENTURE,13.43,0.21,Yes,0
18911,2000.0,MEDICAL,11.58,0.03,Yes,0
18912,2000.0,MEDICAL,11.71,0.03,Yes,0
18913,2000.0,HOMEIMPROVEMENT,11.01,0.03,No,0
18914,2000.0,DEBTCONSOLIDATION,11.46,0.02,No,0
18915,2000.0,PERSONAL,10.75,0.02,Yes,0
18916,2000.0,PERSONAL,12.42,0.01,No,0
18917,2000.0,MEDICAL,12.99,0.01,Yes,0
18918,2000.0,PERSONAL,13.48,0.0,No,0
18919,2000.0,MEDICAL,11.01,0.08,Yes,0
18920,2000.0,VENTURE,11.99,0.04,Yes,0
18921,2000.0,EDUCATION,8.49,0.1,No,1
18922,2000.0,MEDICAL,5.79,0.05,No,0
18923,2000.0,PERSONAL,5.79,0.03,Yes,0
18924,2000.0,MEDICAL,12.29,0.03,No,0
18925,2000.0,VENTURE,14.35,0.02,No,1
18926,2000.0,VENTURE,14.72,0.15,No,1
18927,2000.0,PERSONAL,17.19,0.12,No,1
18928,5000.0,PERSONAL,15.99,0.14,Yes,0
18929,6250.0,VENTURE,12.87,0.17,Yes,0
18930,3500.0,EDUCATION,12.53,0.1,Yes,0
18931,2000.0,PERSONAL,5.99,0.08,No,1
18932,2000.0,PERSONAL,12.29,0.04,Yes,0
18933,2000.0,HOMEIMPROVEMENT,18.3,0.08,No,1
18934,2000.0,MEDICAL,13.49,0.08,No,0
18935,2000.0,HOMEIMPROVEMENT,7.9,0.08,No,1
18936,2000.0,PERSONAL,12.53,0.08,Yes,0
18937,2000.0,DEBTCONSOLIDATION,13.48,0.08,No,0
18938,6250.0,HOMEIMPROVEMENT,11.01,0.18,Yes,0
18939,2000.0,MEDICAL,14.22,0.08,Yes,0
18940,7000.0,VENTURE,6.99,0.19,Yes,0
18941,2000.0,MEDICAL,8.49,0.07,Yes,0
18942,4000.0,VENTURE,11.01,0.11,Yes,0
18943,2000.0,EDUCATION,14.35,0.07,Yes,0
18944,8000.0,VENTURE,7.51,0.22,Yes,0
18945,2000.0,EDUCATION,13.61,0.07,Yes,0
18946,2000.0,VENTURE,13.11,0.06,Yes,0
18947,2000.0,HOMEIMPROVEMENT,13.16,0.06,No,1
18948,7000.0,DEBTCONSOLIDATION,10.0,0.19,No,1
18949,6000.0,PERSONAL,13.23,0.16,Yes,0
18950,2000.0,MEDICAL,6.54,0.06,Yes,0
18951,2000.0,MEDICAL,13.61,0.06,No,0
18952,2000.0,MEDICAL,7.88,0.06,No,0
18953,10000.0,MEDICAL,9.63,0.27,Yes,0
18954,13900.0,HOMEIMPROVEMENT,8.94,0.38,Yes,0
18955,2000.0,MEDICAL,11.48,0.06,No,0
18956,2000.0,EDUCATION,5.42,0.05,Yes,0
18957,2000.0,MEDICAL,7.29,0.05,Yes,0
18958,15000.0,VENTURE,11.99,0.13,Yes,0
18959,15000.0,PERSONAL,14.42,0.15,No,1
18960,10000.0,EDUCATION,9.91,0.27,Yes,0
18961,15000.0,VENTURE,11.01,0.41,No,0
18962,15000.0,MEDICAL,13.47,0.17,No,1
18963,15000.0,VENTURE,16.7,0.15,No,1
18964,5000.0,MEDICAL,7.51,0.14,Yes,0
18965,15000.0,MEDICAL,9.88,0.12,No,0
18966,15000.0,VENTURE,11.58,0.12,Yes,0
18967,15000.0,HOMEIMPROVEMENT,12.04,0.12,Yes,0
18968,15000.0,DEBTCONSOLIDATION,11.46,0.12,Yes,0
18969,15000.0,HOMEIMPROVEMENT,16.77,0.12,No,0
18970,15000.0,HOMEIMPROVEMENT,10.59,0.12,Yes,0
18971,15000.0,DEBTCONSOLIDATION,10.75,0.12,Yes,0
18972,15000.0,DEBTCONSOLIDATION,11.01,0.12,Yes,0
18973,15000.0,PERSONAL,10.0,0.11,No,0
18974,10000.0,EDUCATION,9.91,0.27,No,0
18975,6000.0,VENTURE,6.03,0.16,Yes,0
18976,2000.0,EDUCATION,11.01,0.03,Yes,0
18977,15000.0,PERSONAL,12.68,0.11,Yes,0
18978,15000.0,MEDICAL,11.11,0.11,Yes,0
18979,6625.0,PERSONAL,6.62,0.18,Yes,0
18980,15000.0,EDUCATION,14.42,0.11,No,0
18981,4000.0,DEBTCONSOLIDATION,11.01,0.11,No,0
18982,15000.0,EDUCATION,17.58,0.12,No,1
18983,15000.0,PERSONAL,9.63,0.11,Yes,0
18984,15000.0,EDUCATION,6.91,0.1,Yes,0
18985,15000.0,MEDICAL,6.17,0.1,Yes,0
18986,15000.0,DEBTCONSOLIDATION,9.63,0.1,No,0
18987,15000.0,VENTURE,15.68,0.1,Yes,0
18988,2000.0,PERSONAL,7.9,0.05,Yes,0
18989,15000.0,PERSONAL,12.73,0.1,No,0
18990,4750.0,MEDICAL,7.9,0.13,No,0
18991,15000.0,MEDICAL,11.01,0.1,Yes,0
18992,15000.0,HOMEIMPROVEMENT,11.12,0.09,Yes,0
18993,15000.0,EDUCATION,9.63,0.1,No,1
18994,15000.0,DEBTCONSOLIDATION,11.26,0.09,Yes,0
18995,15000.0,HOMEIMPROVEMENT,12.53,0.09,No,0
18996,11000.0,MEDICAL,10.65,0.3,Yes,0
18997,15000.0,EDUCATION,8.94,0.08,No,0
18998,15000.0,PERSONAL,16.32,0.08,Yes,0
18999,15000.0,HOMEIMPROVEMENT,11.01,0.08,Yes,0
19000,15000.0,VENTURE,13.92,0.08,Yes,0
19001,15000.0,DEBTCONSOLIDATION,11.26,0.07,Yes,0
19002,15000.0,DEBTCONSOLIDATION,10.37,0.06,Yes,0
19003,15000.0,HOMEIMPROVEMENT,11.36,0.06,No,0
19004,15000.0,VENTURE,11.72,0.06,Yes,0
19005,15000.0,HOMEIMPROVEMENT,5.99,0.05,Yes,0
19006,5000.0,MEDICAL,11.01,0.13,Yes,0
19007,14975.0,HOMEIMPROVEMENT,12.53,0.4,No,1
19008,5100.0,EDUCATION,7.9,0.14,No,0
19009,14800.0,PERSONAL,11.14,0.4,No,1
19010,14800.0,MEDICAL,10.83,0.24,No,0
19011,14800.0,EDUCATION,9.99,0.18,Yes,0
19012,14750.0,DEBTCONSOLIDATION,11.01,0.28,No,1
19013,10000.0,VENTURE,7.51,0.27,Yes,0
19014,4300.0,DEBTCONSOLIDATION,7.9,0.12,Yes,0
19015,14700.0,MEDICAL,5.99,0.32,No,1
19016,2000.0,EDUCATION,11.49,0.05,No,0
19017,2000.0,DEBTCONSOLIDATION,10.75,0.05,No,0
19018,2000.0,PERSONAL,12.42,0.05,No,0
19019,3300.0,EDUCATION,5.99,0.09,Yes,0
19020,2000.0,DEBTCONSOLIDATION,5.79,0.05,Yes,0
19021,2000.0,VENTURE,11.01,0.05,Yes,0
19022,2000.0,MEDICAL,10.37,0.04,Yes,0
19023,2000.0,DEBTCONSOLIDATION,10.75,0.04,No,0
19024,2000.0,HOMEIMPROVEMENT,7.74,0.03,No,0
19025,2000.0,DEBTCONSOLIDATION,9.99,0.03,No,0
19026,2000.0,DEBTCONSOLIDATION,13.72,0.03,Yes,0
19027,2000.0,HOMEIMPROVEMENT,10.01,0.03,Yes,0
19028,2000.0,PERSONAL,5.42,0.03,No,1
19029,2000.0,MEDICAL,16.89,0.03,No,1
19030,9000.0,VENTURE,5.42,0.24,Yes,0
19031,2000.0,DEBTCONSOLIDATION,11.01,0.03,No,0
19032,2000.0,DEBTCONSOLIDATION,13.48,0.03,Yes,0
19033,2000.0,HOMEIMPROVEMENT,9.91,0.03,Yes,0
19034,2000.0,EDUCATION,11.01,0.03,Yes,0
19035,5000.0,VENTURE,11.01,0.14,Yes,0
19036,2000.0,MEDICAL,14.42,0.03,No,1
19037,4000.0,EDUCATION,11.01,0.11,No,0
19038,10000.0,VENTURE,6.99,0.27,Yes,0
19039,2000.0,DEBTCONSOLIDATION,11.01,0.02,Yes,0
19040,2000.0,MEDICAL,6.17,0.02,No,0
19041,7000.0,EDUCATION,6.99,0.19,Yes,0
19042,2000.0,MEDICAL,6.99,0.02,Yes,0
19043,2000.0,EDUCATION,10.65,0.02,No,0
19044,2975.0,DEBTCONSOLIDATION,5.99,0.08,No,0
19045,2000.0,EDUCATION,13.72,0.02,Yes,0
19046,9450.0,PERSONAL,8.49,0.26,No,0
19047,2000.0,DEBTCONSOLIDATION,14.59,0.02,No,1
19048,2000.0,VENTURE,12.99,0.02,Yes,0
19049,4000.0,MEDICAL,15.62,0.11,No,1
19050,2000.0,PERSONAL,10.36,0.02,No,0
19051,2000.0,PERSONAL,9.76,0.02,No,0
19052,2000.0,DEBTCONSOLIDATION,14.22,0.02,No,0
19053,2000.0,PERSONAL,5.99,0.02,No,0
19054,2000.0,HOMEIMPROVEMENT,8.88,0.02,No,0
19055,2000.0,PERSONAL,16.89,0.01,No,1
19056,6000.0,MEDICAL,7.29,0.16,Yes,0
19057,2000.0,EDUCATION,11.36,0.01,Yes,0
19058,10000.0,HOMEIMPROVEMENT,13.43,0.27,No,1
19059,2050.0,HOMEIMPROVEMENT,8.88,0.06,No,1
19060,2075.0,PERSONAL,15.23,0.03,Yes,0
19061,5000.0,VENTURE,12.68,0.14,Yes,0
19062,2100.0,MEDICAL,6.76,0.14,No,1
19063,2100.0,PERSONAL,12.49,0.13,No,1
19064,2100.0,VENTURE,15.21,0.12,No,1
19065,2100.0,MEDICAL,7.88,0.08,Yes,0
19066,2100.0,PERSONAL,11.01,0.05,Yes,0
19067,2100.0,MEDICAL,12.21,0.05,No,0
19068,6000.0,VENTURE,5.79,0.16,Yes,0
19069,2100.0,DEBTCONSOLIDATION,11.01,0.04,Yes,0
19070,2100.0,MEDICAL,11.01,0.03,Yes,0
19071,3000.0,DEBTCONSOLIDATION,7.29,0.08,No,0
19072,10000.0,HOMEIMPROVEMENT,5.79,0.27,No,0
19073,2125.0,VENTURE,15.27,0.05,No,0
19074,2150.0,MEDICAL,10.37,0.09,Yes,0
19075,2150.0,MEDICAL,14.72,0.07,Yes,0
19076,14000.0,PERSONAL,8.9,0.38,No,1
19077,14000.0,PERSONAL,7.88,0.37,No,1
19078,14000.0,VENTURE,7.29,0.35,No,1
19079,14000.0,EDUCATION,11.01,0.34,No,1
19080,14000.0,PERSONAL,14.27,0.33,No,1
19081,14000.0,HOMEIMPROVEMENT,11.99,0.39,No,1
19082,14000.0,DEBTCONSOLIDATION,7.51,0.32,No,1
19083,14000.0,DEBTCONSOLIDATION,7.88,0.31,No,1
19084,14000.0,MEDICAL,12.73,0.29,No,1
19085,14000.0,MEDICAL,19.82,0.33,No,1
19086,14000.0,PERSONAL,11.89,0.28,No,1
19087,14000.0,VENTURE,8.49,0.28,No,1
19088,7500.0,HOMEIMPROVEMENT,12.98,0.2,Yes,0
19089,2200.0,DEBTCONSOLIDATION,5.99,0.12,Yes,0
19090,2200.0,PERSONAL,13.48,0.12,No,1
19091,14000.0,VENTURE,7.51,0.38,Yes,0
19092,2200.0,HOMEIMPROVEMENT,9.32,0.1,No,1
19093,3000.0,EDUCATION,6.76,0.08,Yes,0
19094,2200.0,MEDICAL,7.49,0.06,Yes,0
19095,2200.0,EDUCATION,13.06,0.05,Yes,0
19096,2200.0,MEDICAL,11.01,0.04,No,0
19097,2200.0,DEBTCONSOLIDATION,9.63,0.04,No,0
19098,2200.0,MEDICAL,11.01,0.05,No,1
19099,2200.0,MEDICAL,15.65,0.04,No,1
19100,2200.0,MEDICAL,10.99,0.03,Yes,0
19101,2200.0,HOMEIMPROVEMENT,10.74,0.03,No,0
19102,5000.0,PERSONAL,7.14,0.14,Yes,0
19103,2200.0,DEBTCONSOLIDATION,9.99,0.02,No,0
19104,6000.0,MEDICAL,13.98,0.16,Yes,0
19105,2200.0,DEBTCONSOLIDATION,7.51,0.02,No,0
19106,2250.0,HOMEIMPROVEMENT,18.25,0.12,No,1
19107,5000.0,HOMEIMPROVEMENT,7.51,0.13,Yes,0
19108,2250.0,MEDICAL,8.49,0.1,Yes,0
19109,2250.0,VENTURE,8.88,0.04,Yes,0
19110,2250.0,DEBTCONSOLIDATION,11.01,0.04,Yes,0
19111,2250.0,MEDICAL,6.99,0.04,No,1
19112,12000.0,VENTURE,7.14,0.33,No,0
19113,2300.0,EDUCATION,13.17,0.05,Yes,0
19114,2300.0,MEDICAL,8.59,0.05,Yes,0
19115,2300.0,DEBTCONSOLIDATION,13.43,0.03,No,1
19116,2375.0,MEDICAL,11.83,0.03,No,0
19117,2375.0,VENTURE,9.25,0.03,Yes,0
19118,4650.0,MEDICAL,11.01,0.13,No,0
19119,2400.0,EDUCATION,11.71,0.16,No,1
19120,2400.0,PERSONAL,12.68,0.15,No,1
19121,2400.0,PERSONAL,11.01,0.15,No,1
19122,2400.0,MEDICAL,10.65,0.11,Yes,0
19123,2400.0,EDUCATION,11.49,0.1,No,0
19124,2400.0,MEDICAL,14.79,0.11,No,0
19125,6600.0,VENTURE,13.85,0.18,Yes,0
19126,2000.0,DEBTCONSOLIDATION,10.25,0.04,Yes,0
19127,2400.0,VENTURE,10.25,0.09,No,0
19128,2400.0,HOMEIMPROVEMENT,8.49,0.08,No,1
19129,12250.0,EDUCATION,11.36,0.33,No,0
19130,5000.0,VENTURE,11.01,0.13,Yes,0
19131,2400.0,PERSONAL,10.36,0.08,Yes,0
19132,2400.0,PERSONAL,13.11,0.08,No,0
19133,6000.0,EDUCATION,15.31,0.16,Yes,0
19134,2400.0,VENTURE,9.91,0.06,No,0
19135,6500.0,MEDICAL,8.59,0.17,No,0
19136,2400.0,PERSONAL,9.25,0.07,Yes,0
19137,5000.0,VENTURE,11.01,0.13,Yes,0
19138,2400.0,DEBTCONSOLIDATION,13.47,0.06,No,0
19139,2400.0,PERSONAL,11.49,0.06,Yes,0
19140,2400.0,MEDICAL,16.49,0.06,Yes,0
19141,2400.0,VENTURE,11.99,0.06,No,0
19142,2400.0,MEDICAL,12.21,0.06,Yes,0
19143,2400.0,VENTURE,11.01,0.06,Yes,0
19144,2400.0,MEDICAL,17.93,0.07,No,1
19145,3000.0,MEDICAL,15.65,0.08,Yes,0
19146,2400.0,MEDICAL,17.49,0.06,No,1
19147,2400.0,DEBTCONSOLIDATION,15.99,0.06,No,1
19148,2400.0,PERSONAL,7.66,0.05,Yes,0
19149,2400.0,MEDICAL,10.65,0.05,No,0
19150,2400.0,DEBTCONSOLIDATION,10.99,0.05,No,0
19151,2400.0,DEBTCONSOLIDATION,11.71,0.05,No,0
19152,2400.0,MEDICAL,11.01,0.05,Yes,0
19153,2400.0,MEDICAL,8.49,0.05,Yes,0
19154,2400.0,MEDICAL,15.57,0.06,No,1
19155,2400.0,DEBTCONSOLIDATION,9.32,0.05,Yes,0
19156,2400.0,DEBTCONSOLIDATION,7.29,0.06,No,1
19157,10500.0,MEDICAL,8.94,0.28,Yes,0
19158,7300.0,EDUCATION,9.32,0.2,Yes,0
19159,8000.0,HOMEIMPROVEMENT,12.84,0.21,Yes,0
19160,2400.0,PERSONAL,9.62,0.05,No,0
19161,2400.0,VENTURE,6.54,0.05,Yes,0
19162,2400.0,MEDICAL,14.35,0.04,Yes,0
19163,2400.0,PERSONAL,12.42,0.04,Yes,0
19164,2400.0,MEDICAL,11.01,0.04,Yes,0
19165,2400.0,PERSONAL,11.49,0.05,No,1
19166,2400.0,VENTURE,13.22,0.04,Yes,0
19167,2000.0,DEBTCONSOLIDATION,13.16,0.04,No,0
19168,2400.0,DEBTCONSOLIDATION,13.8,0.05,No,1
19169,2400.0,VENTURE,11.01,0.04,No,0
19170,2400.0,EDUCATION,13.49,0.04,Yes,0
19171,2400.0,PERSONAL,11.03,0.04,Yes,0
19172,2400.0,PERSONAL,9.62,0.04,Yes,0
19173,15000.0,DEBTCONSOLIDATION,9.63,0.41,Yes,0
19174,2400.0,VENTURE,7.49,0.03,Yes,0
19175,2400.0,MEDICAL,12.69,0.03,Yes,0
19176,7500.0,DEBTCONSOLIDATION,11.78,0.2,Yes,0
19177,2400.0,EDUCATION,11.11,0.03,Yes,0
19178,2400.0,HOMEIMPROVEMENT,10.65,0.03,Yes,0
19179,2400.0,MEDICAL,11.99,0.03,Yes,0
19180,2400.0,MEDICAL,13.16,0.03,Yes,0
19181,2400.0,MEDICAL,11.01,0.03,Yes,0
19182,2400.0,VENTURE,8.9,0.02,Yes,0
19183,2400.0,HOMEIMPROVEMENT,13.49,0.02,No,0
19184,2425.0,MEDICAL,5.42,0.03,Yes,0
19185,2425.0,HOMEIMPROVEMENT,11.49,0.02,Yes,0
19186,11225.0,DEBTCONSOLIDATION,13.62,0.3,No,1
19187,2475.0,PERSONAL,15.05,0.03,No,1
19188,12000.0,EDUCATION,10.59,0.32,Yes,0
19189,2475.0,EDUCATION,6.54,0.03,No,0
19190,2500.0,EDUCATION,14.84,0.18,No,1
19191,11000.0,HOMEIMPROVEMENT,8.94,0.3,Yes,0
19192,13575.0,HOMEIMPROVEMENT,11.71,0.21,No,1
19193,2000.0,EDUCATION,8.9,0.04,No,1
19194,13500.0,MEDICAL,10.78,0.3,No,1
19195,18000.0,EDUCATION,12.84,0.49,Yes,0
19196,7000.0,VENTURE,6.99,0.19,No,0
19197,5000.0,PERSONAL,8.49,0.13,Yes,0
19198,13500.0,DEBTCONSOLIDATION,7.49,0.17,Yes,0
19199,13500.0,VENTURE,7.29,0.15,Yes,0
19200,13450.0,DEBTCONSOLIDATION,16.32,0.15,No,1
19201,6000.0,VENTURE,7.49,0.16,Yes,0
19202,13425.0,PERSONAL,15.99,0.09,No,1
19203,13400.0,PERSONAL,13.06,0.18,Yes,0
19204,13350.0,MEDICAL,12.42,0.25,No,1
19205,5000.0,HOMEIMPROVEMENT,8.32,0.13,No,0
19206,13275.0,EDUCATION,11.01,0.34,No,1
19207,13250.0,VENTURE,7.66,0.43,No,1
19208,5300.0,EDUCATION,7.68,0.14,Yes,0
19209,13250.0,EDUCATION,10.65,0.31,No,1
19210,13250.0,HOMEIMPROVEMENT,17.58,0.37,No,1
19211,8000.0,EDUCATION,11.58,0.21,No,1
19212,13250.0,VENTURE,7.9,0.24,No,0
19213,13250.0,MEDICAL,17.27,0.23,No,1
19214,8875.0,MEDICAL,7.66,0.23,No,0
19215,2400.0,EDUCATION,13.8,0.06,No,0
19216,13225.0,DEBTCONSOLIDATION,12.42,0.12,No,0
19217,13200.0,MEDICAL,6.17,0.38,No,1
19218,13200.0,PERSONAL,12.42,0.27,No,1
19219,13200.0,VENTURE,11.01,0.27,No,1
19220,5500.0,HOMEIMPROVEMENT,10.65,0.14,Yes,0
19221,13200.0,MEDICAL,13.49,0.16,No,0
19222,9950.0,DEBTCONSOLIDATION,7.9,0.26,Yes,0
19223,2400.0,HOMEIMPROVEMENT,10.65,0.06,No,1
19224,11300.0,VENTURE,9.91,0.29,Yes,0
19225,13200.0,EDUCATION,10.74,0.12,No,0
19226,13150.0,VENTURE,13.24,0.34,No,1
19227,12000.0,VENTURE,5.42,0.31,Yes,0
19228,13075.0,VENTURE,16.7,0.21,No,1
19229,13000.0,DEBTCONSOLIDATION,11.01,0.34,No,1
19230,13050.0,DEBTCONSOLIDATION,7.66,0.12,Yes,0
19231,4200.0,EDUCATION,13.72,0.11,Yes,0
19232,13000.0,MEDICAL,8.9,0.42,No,1
19233,13000.0,DEBTCONSOLIDATION,6.54,0.38,No,1
19234,13000.0,EDUCATION,14.26,0.36,No,1
19235,13000.0,PERSONAL,7.88,0.35,No,1
19236,13000.0,DEBTCONSOLIDATION,7.9,0.32,No,1
19237,15000.0,EDUCATION,13.16,0.4,Yes,0
19238,13000.0,MEDICAL,13.61,0.29,No,1
19239,7400.0,EDUCATION,7.51,0.19,No,0
19240,13000.0,PERSONAL,14.35,0.35,No,1
19241,13000.0,EDUCATION,9.91,0.29,No,1
19242,13000.0,PERSONAL,6.92,0.29,No,1
19243,13000.0,DEBTCONSOLIDATION,11.83,0.28,No,1
19244,15000.0,EDUCATION,14.27,0.39,Yes,0
19245,13000.0,MEDICAL,14.61,0.31,No,1
19246,13000.0,VENTURE,13.48,0.27,No,1
19247,13000.0,HOMEIMPROVEMENT,20.0,0.3,No,1
19248,13000.0,DEBTCONSOLIDATION,8.94,0.24,No,0
19249,13000.0,EDUCATION,14.59,0.23,Yes,0
19250,13000.0,DEBTCONSOLIDATION,9.63,0.23,No,0
19251,13000.0,MEDICAL,10.99,0.23,No,0
19252,13000.0,HOMEIMPROVEMENT,9.91,0.24,No,1
19253,2500.0,EDUCATION,14.35,0.09,Yes,0
19254,2500.0,DEBTCONSOLIDATION,13.11,0.09,No,1
19255,2500.0,VENTURE,14.84,0.09,No,1
19256,2500.0,MEDICAL,10.65,0.08,Yes,0
19257,2500.0,MEDICAL,10.37,0.08,Yes,0
19258,3600.0,PERSONAL,11.48,0.09,Yes,0
19259,14000.0,MEDICAL,18.09,0.36,No,1
19260,7000.0,DEBTCONSOLIDATION,16.35,0.18,No,1
19261,2500.0,MEDICAL,7.74,0.08,No,0
19262,12300.0,DEBTCONSOLIDATION,12.53,0.32,Yes,0
19263,7500.0,HOMEIMPROVEMENT,7.74,0.19,No,0
19264,2500.0,PERSONAL,7.4,0.08,Yes,0
19265,2500.0,EDUCATION,11.01,0.08,Yes,0
19266,2500.0,PERSONAL,13.99,0.08,No,0
19267,2500.0,VENTURE,13.23,0.08,Yes,0
19268,2500.0,DEBTCONSOLIDATION,13.22,0.06,No,1
19269,2500.0,PERSONAL,7.14,0.08,No,1
19270,8000.0,VENTURE,11.12,0.21,Yes,0
19271,2500.0,MEDICAL,10.99,0.07,No,0
19272,6000.0,PERSONAL,11.01,0.16,Yes,0
19273,2500.0,PERSONAL,20.0,0.07,No,1
19274,2500.0,MEDICAL,11.14,0.07,No,0
19275,7500.0,MEDICAL,11.36,0.19,No,0
19276,2500.0,VENTURE,15.68,0.06,No,1
19277,3400.0,MEDICAL,13.16,0.09,Yes,0
19278,2500.0,PERSONAL,10.0,0.06,Yes,0
19279,14125.0,VENTURE,10.65,0.36,No,0
19280,2500.0,HOMEIMPROVEMENT,13.57,0.07,No,1
19281,8575.0,HOMEIMPROVEMENT,17.58,0.22,No,1
19282,2500.0,MEDICAL,15.33,0.06,No,1
19283,2500.0,MEDICAL,15.62,0.06,No,1
19284,2500.0,MEDICAL,7.14,0.05,No,0
19285,2500.0,MEDICAL,15.27,0.05,Yes,0
19286,2500.0,EDUCATION,6.99,0.05,Yes,0
19287,2500.0,VENTURE,5.79,0.05,Yes,0
19288,2500.0,MEDICAL,13.23,0.05,Yes,0
19289,2500.0,MEDICAL,10.59,0.05,No,0
19290,2500.0,EDUCATION,8.49,0.05,Yes,0
19291,12000.0,EDUCATION,12.69,0.3,No,1
19292,3100.0,MEDICAL,7.51,0.08,No,1
19293,2000.0,DEBTCONSOLIDATION,16.29,0.03,No,1
19294,2500.0,PERSONAL,11.99,0.05,Yes,0
19295,2500.0,VENTURE,14.09,0.05,No,1
19296,2500.0,DEBTCONSOLIDATION,16.29,0.05,No,1
19297,2500.0,DEBTCONSOLIDATION,15.65,0.05,No,1
19298,2500.0,MEDICAL,6.91,0.04,Yes,0
19299,2500.0,VENTURE,13.92,0.04,No,0
19300,2500.0,DEBTCONSOLIDATION,7.88,0.04,Yes,0
19301,2500.0,EDUCATION,8.49,0.04,No,0
19302,2500.0,PERSONAL,13.49,0.04,Yes,0
